# OBJECT
# objectid = HAT-579-0051858
# hatid = HAT-579-0051858; twomassid = 19394601-2544539; ucac4id = 68106119
# network = HS; stations = HS01,HS03,HS05; ndet = 10564
# ra = 294.941746; decl = -25.748318
# pmra = -9.3; pmra_err = 2.6
# pmdecl = -7.6; pmdecl_err = 2.6
# jmag = 13.098; hmag = 12.779; kmag = 12.661; bmag = None; vmag = None
# sdssg = None; sdssr = None; sdssi = None
#
# METADATA
# datarelease = 0; lcversion = 0
# lastupdated = 1445483599.116; lcserver = 8ad6d6a
# comment = initial HS lightcurve creation
# lcbestaperture = {"ap": ["002"], "ism": ["002"]}
# lcsortcol = rjd
# lcfiltersql = 
# lcnormcols = 
#
# CAMFILTERS
# 4 - r - Sloan r AST0285
# 12 - r - Sloan r SN070 AST0285
# 20 - r - Sloan r SN078 AST0285
#
# PHOTAPERTURES
# 000 - 2.05 px
# 001 - 3.00 px
# 002 - 4.00 px
#
# COLUMNS
# 000 - rjd - time of observation in Reduced Julian date
# 001 - bjd - time of observation in Baryocentric Julian date
# 002 - net - network of telescopes observing this target
# 003 - stf - station ID of the telescope observing this target
# 004 - cfn - camera frame serial number
# 005 - cfs - camera subframe id
# 006 - ccd - camera CCD position number
# 007 - fld - observed field name
# 008 - flt - filter ID from the filters table
# 009 - xcc - x coordinate on CCD chip
# 010 - ycc - y coordinate on CCD chip
# 011 - bgv - sky background measurement around object in ADU
# 012 - bge - error in sky background measurement in ADU
# 013 - fsv - source extraction S parameter (the PSF spatial RMS)
# 014 - fdv - source extraction D parameter (the PSF spatial ellipticity in xy)
# 015 - fkv - source extraction K parameter (the PSF spatial diagonal ellipticity)
# 016 - aim_000 - aperture photometry raw instrumental magnitude in aperture 000
# 017 - aie_000 - aperture photometry raw instrumental mag error in aperture 000
# 018 - aiq_000 - aperture photometry raw instrumental mag quality flag for aperture 000
# 019 - aim_001 - aperture photometry raw instrumental magnitude in aperture 001
# 020 - aie_001 - aperture photometry raw instrumental mag error in aperture 001
# 021 - aiq_001 - aperture photometry raw instrumental mag quality flag for aperture 001
# 022 - aim_002 - aperture photometry raw instrumental magnitude in aperture 002
# 023 - aie_002 - aperture photometry raw instrumental mag error in aperture 002
# 024 - aiq_002 - aperture photometry raw instrumental mag quality flag for aperture 002
# 025 - arm_000 - aperture photometry fit magnitude in aperture 000
# 026 - arm_001 - aperture photometry fit magnitude in aperture 001
# 027 - arm_002 - aperture photometry fit magnitude in aperture 002
# 028 - aep_000 - aperture photometry EPD magnitude in aperture 000
# 029 - aep_001 - aperture photometry EPD magnitude in aperture 001
# 030 - aep_002 - aperture photometry EPD magnitude in aperture 002
# 031 - atf_000 - aperture photometry TFA magnitude in aperture 000
# 032 - atf_001 - aperture photometry TFA magnitude in aperture 001
# 033 - atf_002 - aperture photometry TFA magnitude in aperture 002
#
# LIGHTCURVE
55272.6548286,2455272.6522866,HS,3,24245,nan,4,G1930-2230_579,12,3342.869,2083.212,589.240,12.070,1.22260,0.12920,-0.17870,14.71804,0.00923,G,14.53229,0.00916,G,14.42826,0.00956,G,14.43195,14.30369,14.21650,14.22353,14.21009,14.21879,14.23589,14.22519,14.22383
55272.6582544,2455272.6557127,HS,3,24246,nan,4,G1930-2230_579,12,3341.316,2081.933,611.380,13.920,1.34050,0.00100,-0.05360,14.71178,0.00951,G,14.52014,0.00956,G,14.41139,0.01010,G,14.43489,14.30281,14.20632,14.23114,14.22400,14.21742,14.24027,14.23329,14.23603
55272.6617256,2455272.6591842,HS,3,24247,nan,4,G1930-2230_579,12,3335.120,2052.530,665.830,14.920,1.37260,-0.13000,0.10570,14.69794,0.00961,G,14.51790,0.00981,G,14.40585,0.01043,G,14.42767,14.30187,14.20079,14.22118,14.20854,14.21962,14.22921,14.21025,14.23001
55272.8887147,2455272.8861934,HS,1,26786,nan,4,G1930-2230_579,4,3298.317,1614.929,585.400,14.630,0.59240,-0.13970,0.14760,14.70984,0.01015,G,14.33842,0.00910,G,14.09573,0.00869,G,14.42737,14.28972,14.10405,14.22548,14.22480,14.22489,14.24591,14.23721,14.24432
55272.8922603,2455272.8897393,HS,1,26787,nan,4,G1930-2230_579,4,3452.642,1685.483,598.610,16.270,0.72140,-0.06670,0.07700,14.58741,0.00972,G,14.30343,0.00924,G,14.12894,0.00932,G,14.44364,14.31071,14.15596,14.23597,14.24065,14.24979,14.23886,14.23159,14.24919
55272.8957224,2455272.8932017,HS,1,26788,nan,4,G1930-2230_579,4,3457.214,1684.113,618.530,14.070,0.51570,-0.08950,0.00080,14.71103,0.01006,G,14.31307,0.00884,G,14.07733,0.00845,G,14.40765,14.26222,14.09464,14.19736,14.19660,14.20476,14.19881,14.20271,14.20811
55272.8990892,2455272.8965688,HS,1,26789,nan,4,G1930-2230_579,4,3458.857,1690.868,658.630,16.230,0.50610,-0.01620,0.23600,14.73885,0.01062,G,14.28647,0.00914,G,13.99382,0.00850,G,14.35770,14.19369,13.99991,14.16096,14.13637,14.13712,nan,nan,nan
55272.9024917,2455272.8999716,HS,1,26790,nan,4,G1930-2230_579,4,3459.277,1687.781,781.210,17.360,0.63970,-0.09390,0.09720,14.63850,0.01021,G,14.30584,0.00950,G,14.09460,0.00940,G,14.44911,14.30942,14.13094,14.24627,14.24309,14.24069,14.24653,14.25663,14.26297
55272.9062197,2455272.9036999,HS,1,26792,nan,4,G1930-2230_579,4,3457.945,1689.464,1131.240,20.280,0.57730,-0.13710,0.06020,14.67300,0.01100,G,14.30176,0.01015,G,14.07022,0.01005,G,14.43663,14.29257,14.10698,14.22604,14.22314,14.21342,14.23131,14.22981,14.22957
55273.6527615,2455273.6503085,HS,3,24475,nan,4,G1930-2230_579,12,3340.516,2046.726,584.750,13.340,1.64060,-0.02180,0.07720,14.70017,0.00934,G,14.52745,0.00945,G,14.42638,0.00999,G,14.44199,14.31652,14.22193,14.23854,14.23617,14.23799,14.24844,14.24056,14.24310
